Site_ID,Site_Name,Site_City,Site_Area,Site_Cluster,Site_Room,Site_Type,Site_Scene,Site_Longitude,Site_Latitude,Power_Supply_Type,Power_Supply_PV_Panels_Current,Power_Supply_PV_Specification_Current,Power_Supply_PV_Annual_Current,Power_Supply_PV_Panels_Tobe,Power_Supply_PV_Specification_Tobe,Power_Supply_PV_Annual_Tobe,Rectifier_Model_Current,Rectifier_Deployment_Year,Rectifier_Efficiency_Current,Rectifier_Efficiency_Tobe,Battery_Type_Current,Cooling_Type,Power_Consumption_Aircondition,Power_Consumption_FCS,Power_Consumption_Aircondition_Outdoor,Power_Consumption_FCS_Outdoor,Cooling_Aircondition_Working_Hours_Current,Cooling_FCS_Working_Hours_Current,Cooling_Aircondition_Working_Hours_Tobe,Cooling_FCS_Working_Hours_Tobe,Cooling_Aircondition_Working_Hours_Outdoor,Cooling_FCS_Working_Hours_Outdoor,Data_Volume_234G_Month,Data_Volume_5G_Month,Alpha,Power_Star_Activation,Power_Star_Efficiency_234G,Power_Star_Efficiency_5G,Power_Consumption_Site_Radio_234G,Power_Consumption_Site_Tower_234G,Power_Consumption_Site_Radio_5G,grid_id,Power_Supply_PV_Out,5G_Deployment_Year,Power_Saving_Total
1481,Site1481,娄底,新化,Cluster_51,Indoor,Macro,Rural,111.32635,28.18005,grid,0,0,0,12,375,0,non-Huawei,2013,0.85,0.85,Lead-acid battery,Air condition,1500,210,450,70,8760,0,200,8560,200,8560,22,,843,0,0.05,0,3935,0,0,8439,968.6430054,2035,0
1482,Site1482,娄底,新化,Cluster_51,Indoor,Macro,Rural,111.3905,27.89376,grid,0,0,0,12,375,0,non-Huawei,2013,0.85,0.85,Lead-acid battery,Air condition+FCS,1500,210,450,70,1200,7560,200,8560,200,8560,24,1,843,0,0.05,0.1,2542,2000,1493,6314,960.8812561,2027,0
1483,Site1483,娄底,新化,Cluster_51,Indoor,Macro,Urban,111.11221,27.98206,grid,0,0,0,12,375,0,non-Huawei,2013,0.85,0.85,Lead-acid battery,Air condition+FCS,1500,210,450,70,1200,7560,200,8560,200,8560,22,,843,0,0.05,0,2542,2000,0,7311,945.632019,2037,0
1484,Site1484,娄底,新化,Cluster_51,Indoor,Macro,Urban,111.34183,27.97155,grid,0,0,0,12,375,0,non-Huawei,2018,0.9,0.9,Lead-acid battery,Air condition+FCS,1500,210,450,70,1200,7560,200,8560,200,8560,35,3,843,0,0.05,0.15,3702,3400,2352,7235,983.8005066,2026,0
1485,Site1485,娄底,新化,Cluster_51,Indoor,Macro,Urban,111.39047,27.65063,grid,0,0,0,12,375,0,non-Huawei,2018,0.9,0.9,Lead-acid battery,Air condition+FCS,1500,210,450,70,1200,7560,200,8560,200,8560,35,3,843,0,0.05,0.15,3702,3400,2352,2848,954.3980103,2028,0
1486,Site1486,娄底,新化,Cluster_51,Indoor,Macro,Urban,111.298158,27.731746,grid,0,0,0,12,375,0,non-Huawei,2015,0.87,0.87,Lead-acid battery,Air condition+FCS,1500,210,450,70,1200,7560,200,8560,200,8560,35,3,843,0,0.05,0.1,3702,3400,2019,4050,969.3735046,2030,0
1487,Site1487,娄底,新化,Cluster_51,Indoor,Macro,Suburban,111.298158,27.731746,grid,0,0,0,12,375,0,non-Huawei,2015,0.87,0.87,Lead-acid battery,Air condition+FCS,1500,210,450,70,1200,7560,200,8560,200,8560,24,3,843,0,0.05,0.1,2542,2000,2019,4050,969.3735046,2019,0
1488,Site1488,娄底,新化,Cluster_51,Indoor,Macro,Suburban,111.329715,27.739866,grid,0,0,0,12,375,0,non-Huawei,2015,0.87,0.87,Lead-acid battery,Air condition+FCS,1500,210,450,70,1200,7560,200,8560,200,8560,24,1,843,0,0.05,0.1,2542,2000,1493,4180,966.4520264,2019,0
1489,Site1489,娄底,新化,Cluster_51,Outdoor,Macro,Suburban,111.300833,27.75,grid,0,0,0,12,375,0,non-Huawei,2013,0.85,0.85,Lead-acid battery,Air condition+FCS,450,70,450,70,1200,7560,200,8560,200,8560,16,0,843,0,0.05,0.1,1836,1300,1454,4304,971.0169983,2025,0
1490,Site1490,娄底,新化,Cluster_51,Indoor,Macro,Suburban,111.300833,27.75,grid,0,0,0,12,375,0,non-Huawei,2013,0.85,0.85,Lead-acid battery,Air condition+FCS,1500,210,450,70,1200,7560,200,8560,200,8560,15,,843,0,0.02,0,1835,1500,0,4304,971.0169983,2028,0
1491,Site1491,娄底,新化,Cluster_51,Indoor,Macro,Suburban,111.1899,28.12893,grid,0,0,0,12,375,0,non-Huawei,2013,0.83,0.83,Lead-acid battery,Air condition+FCS,1500,210,450,70,1200,7560,200,8560,200,8560,15,1,843,0,0.02,0.1,1835,1500,1493,8256,932.8480225,2022,0
1492,Site1492,娄底,新化,Cluster_52,Indoor,Macro,Rural,111.04143,27.81497,grid,0,0,0,12,375,0,non-Huawei,2013,0.83,0.83,Lead-acid battery,Air condition+FCS,1500,210,450,70,1200,7560,200,8560,200,8560,4,,843,0,0.02,0,1300,1000,0,5198,984.7139893,2028,0
1493,Site1493,娄底,新化,Cluster_52,Outdoor,Macro,Rural,111.21325,27.68484,grid,0,0,0,12,375,0,non-Huawei,2013,0.85,0.85,Lead-acid battery,Air condition+FCS,450,70,450,70,1200,7560,200,8560,200,8560,16,0,843,0,0.05,0.1,1836,1300,1454,3386,962.7990112,2029,0
1494,Site1494,娄底,新化,Cluster_52,Indoor,Macro,Rural,111.47955,27.90539,grid,0,0,0,12,375,0,non-Huawei,2013,0.83,0.83,Lead-acid battery,Air condition+FCS,1500,210,450,70,1200,7560,200,8560,200,8560,4,,843,0,0.02,0,1300,1000,0,6534,986.3574829,2026,0
1495,Site1495,娄底,新化,Cluster_52,Indoor,Macro,Rural,111.56847,27.83051,grid+solar,12,400,7,0,375,0,non-Huawei,2018,0.85,0.85,Lead-acid battery,Air condition+FCS,1500,210,450,70,1200,7560,200,8560,200,8560,35,3,843,0,0.05,0.15,3702,3400,2352,5512,1012.473022,2029,0
1496,Site1496,娄底,新化,Cluster_52,Indoor,Macro,Rural,111.36859,28.16798,grid+solar,12,400,7,0,375,0,non-Huawei,2018,0.9,0.9,Lead-acid battery,Air condition+FCS,1500,210,450,70,1200,7560,200,8560,200,8560,35,3,843,0,0.05,0.15,3702,3400,2352,8421,971.2000122,2033,0
1497,Site1497,娄底,新化,Cluster_52,Indoor,Macro,Rural,111.17312,27.83331,grid,0,0,0,12,375,0,non-Huawei,2018,0.9,0.9,Lead-acid battery,Air condition,1500,210,450,70,8760,0,200,8560,200,8560,35,3,843,0,0.05,0.15,3702,3400,2019,5473,967.1820068,2023,0
1498,Site1498,娄底,新化,Cluster_52,Outdoor,Macro,Urban,111.46817,28.18139,grid,0,0,0,12,375,0,non-Huawei,2018,0.9,0.9,Lead-acid battery,Air condition+FCS,450,70,450,70,1200,7560,200,8560,200,8560,24,0,843,0,0.05,0.1,2542,2000,1454,8453,953.6680298,2034,0
1499,Site1499,娄底,新化,Cluster_52,Outdoor,Macro,Urban,111.25782,28.00293,grid,0,0,0,12,375,0,non-Huawei,2015,0.87,0.87,Lead-acid battery,Air condition+FCS,450,70,450,70,1200,7560,200,8560,200,8560,24,0,843,0,0.05,0.1,2542,2000,1454,7518,961.3380127,2030,0
1500,Site1500,娄底,新化,Cluster_52,Indoor,Macro,Suburban,111.61064,27.96684,grid,0,0,0,12,375,0,Huawei,2020,0.97,0.97,High-temperature lead-acid battery,FCS,1500,210,450,70,0,8760,200,8560,200,8560,35,3,843,0,0.05,0.15,3702,3400,2019,7161,982.1569824,2040,0
1501,Site1501,娄底,新化,Cluster_52,Outdoor,Macro,Suburban,111.32034,27.73749,grid+generator,0,0,0,12,375,0,Huawei,2020,0.97,0.97,Li-battery,FCS,450,70,450,70,0,8760,200,8560,200,8560,24,0,843,0,0.05,0.1,2542,2000,1454,4179,969.0079956,2027,0
1502,Site1502,娄底,新化,Cluster_52,Outdoor,Macro,Suburban,111.31473,27.73355,grid+generator,0,0,0,12,375,0,non-Huawei,2015,0.87,0.87,Lead-acid battery,Air condition+FCS,450,70,450,70,1200,7560,200,8560,200,8560,16,0,843,0,0.05,0.1,1836,1300,1454,4051,968.6430054,2040,0
1503,Site1503,娄底,新化,Cluster_52,Indoor,Macro,Rural,111.31432,27.7313,grid,0,0,0,12,375,0,Huawei,2020,0.97,0.97,Li-battery+high-temperature lead-acid battery,FCS,1500,210,450,70,0,8760,200,8560,200,8560,35,1,843,0,0.05,0.1,3702,3400,1493,4051,968.6430054,2034,0
1504,Site1504,娄底,新化,Cluster_52,Indoor,Macro,Rural,111.31557,27.73077,grid,0,0,0,12,375,0,non-Huawei,2013,0.85,0.85,Lead-acid battery,Air condition,1500,210,450,70,8760,0,200,8560,200,8560,22,1,843,0,0.05,0.1,3935,0,1493,4051,968.6430054,2017,0
1505,Site1505,娄底,新化,Cluster_52,Indoor,Macro,Rural,111.16256,28.05325,grid,0,0,0,12,375,0,non-Huawei,2013,0.85,0.85,Lead-acid battery,Air condition,1500,210,450,70,8760,0,200,8560,200,8560,22,,843,0,0.05,0,3935,0,0,7954,952.2070007,2032,0
1506,Site1506,娄底,新化,Cluster_52,Indoor,Macro,Rural,111.21507,27.78449,grid,0,0,0,12,375,0,non-Huawei,2013,0.85,0.85,Lead-acid battery,Air condition,1500,210,450,70,8760,0,200,8560,200,8560,22,1,843,0,0.05,0.1,3935,0,1493,4817,973.026001,2023,0
1507,Site1507,娄底,新化,Cluster_52,Indoor,Macro,Rural,111.05641,27.77494,grid,0,0,0,12,375,0,non-Huawei,2013,0.85,0.85,Lead-acid battery,Air condition,1500,210,450,70,8760,0,200,8560,200,8560,22,,843,0,0.05,0,3935,0,0,4670,963.7120056,2028,0
1508,Site1508,娄底,新化,Cluster_52,Indoor,Macro,Rural,111.12531,27.60597,grid,0,0,0,12,375,0,non-Huawei,2013,0.85,0.85,Lead-acid battery,Air condition+FCS,1500,210,450,70,1200,7560,200,8560,200,8560,24,1,843,0,0.05,0.1,2542,2000,1493,2195,956.223999,2037,0
1509,Site1509,娄底,新化,Cluster_52,Indoor,Macro,Urban,110.85413,27.81726,grid,0,0,0,12,375,0,non-Huawei,2013,0.85,0.85,Lead-acid battery,Air condition+FCS,1500,210,450,70,1200,7560,200,8560,200,8560,22,,843,0,0.05,0,2542,2000,0,5312,945.2670288,2020,0
1510,Site1510,娄底,新化,Cluster_52,Indoor,Macro,Urban,111.12169,27.5885,grid,0,0,0,12,375,0,non-Huawei,2018,0.9,0.9,Lead-acid battery,Air condition+FCS,1500,210,450,70,1200,7560,200,8560,200,8560,35,3,843,0,0.05,0.15,3702,3400,2352,1966,970.8339844,2029,0
1511,Site1511,娄底,新化,Cluster_52,Indoor,Macro,Urban,111.30856,27.61139,grid,0,0,0,12,375,0,non-Huawei,2018,0.9,0.9,Lead-acid battery,Air condition+FCS,1500,210,450,70,1200,7560,200,8560,200,8560,35,3,843,0,0.05,0.15,3702,3400,2352,2332,963.8950195,2032,0
1512,Site1512,娄底,新化,Cluster_52,Indoor,Macro,Urban,111.3866,27.94676,grid,0,0,0,12,375,0,non-Huawei,2015,0.87,0.87,Lead-acid battery,Air condition+FCS,1500,210,450,70,1200,7560,200,8560,200,8560,35,3,843,0,0.05,0.1,3702,3400,2019,6935,987.4534912,2028,0
1513,Site1513,娄底,新化,Cluster_52,Indoor,Macro,Suburban,111.147758,28.116433,grid,0,0,0,12,375,0,non-Huawei,2015,0.87,0.87,Lead-acid battery,Air condition+FCS,1500,210,450,70,1200,7560,200,8560,200,8560,24,3,843,0,0.05,0.1,2542,2000,2019,8218,983.3864329,2029,0
1514,Site1514,娄底,新化,Cluster_52,Indoor,Macro,Suburban,111.35234,28.06675,grid,0,0,0,12,375,0,non-Huawei,2015,0.87,0.87,Lead-acid battery,Air condition+FCS,1500,210,450,70,1200,7560,200,8560,200,8560,24,1,843,0,0.05,0.1,2542,2000,1493,8017,956.9550171,2032,0
1515,Site1515,娄底,新化,Cluster_52,Outdoor,Macro,Suburban,111.15545,27.910014,grid,0,0,0,12,375,0,non-Huawei,2013,0.85,0.85,Lead-acid battery,Air condition+FCS,450,70,450,70,1200,7560,200,8560,200,8560,16,0,843,0,0.05,0.1,1836,1300,1454,6502,963.5295105,2033,0
1516,Site1516,娄底,新化,Cluster_52,Indoor,Macro,Suburban,111.16798,27.90496,grid,0,0,0,12,375,0,non-Huawei,2013,0.85,0.85,Lead-acid battery,Air condition+FCS,1500,210,450,70,1200,7560,200,8560,200,8560,15,,843,0,0.02,0,1835,1500,0,6398,966.0859985,2025,0
1517,Site1517,娄底,新化,Cluster_52,Indoor,Macro,Suburban,111.076986,27.597456,grid,0,0,0,12,375,0,non-Huawei,2013,0.83,0.83,Lead-acid battery,Air condition+FCS,1500,210,450,70,1200,7560,200,8560,200,8560,15,1,843,0,0.02,0.1,1835,1500,1493,2074,943.440979,2030,0
1518,Site1518,娄底,新化,Cluster_52,Indoor,Macro,Rural,111.3064,27.6815,grid,0,0,0,12,375,0,non-Huawei,2013,0.83,0.83,Lead-acid battery,Air condition+FCS,1500,210,450,70,1200,7560,200,8560,200,8560,4,,843,0,0.02,0,1300,1000,0,3396,964.9899902,2032,0
1519,Site1519,娄底,新化,Cluster_52,Outdoor,Macro,Rural,111.43319,28.12342,grid,0,0,0,12,375,0,non-Huawei,2013,0.85,0.85,Lead-acid battery,Air condition+FCS,450,70,450,70,1200,7560,200,8560,200,8560,16,0,843,0,0.05,0.1,1836,1300,1454,8280,952.7545166,2034,0
1520,Site1520,娄底,新化,Cluster_53,Indoor,Macro,Rural,111.318446,27.735379,grid,0,0,0,12,375,0,non-Huawei,2013,0.83,0.83,Lead-acid battery,Air condition+FCS,1500,210,450,70,1200,7560,200,8560,200,8560,4,,843,0,0.02,0,1300,1000,0,4179,969.0079956,2030,0
1521,Site1521,娄底,新化,Cluster_53,Indoor,Macro,Rural,111.318446,27.735379,grid+solar,12,400,7,0,375,0,non-Huawei,2018,0.85,0.85,Lead-acid battery,Air condition+FCS,1500,210,450,70,1200,7560,200,8560,200,8560,35,3,843,0,0.05,0.15,3702,3400,2352,4179,969.0079956,2031,0
1522,Site1522,娄底,新化,Cluster_53,Indoor,Macro,Rural,111.44138,27.97126,grid+solar,12,400,7,0,375,0,non-Huawei,2018,0.9,0.9,Lead-acid battery,Air condition+FCS,1500,210,450,70,1200,7560,200,8560,200,8560,35,3,843,0,0.05,0.15,3702,3400,2352,7245,977.7739868,2030,0
1523,Site1523,娄底,新化,Cluster_53,Indoor,Macro,Rural,111.06729,27.64113,grid,0,0,0,12,375,0,non-Huawei,2018,0.9,0.9,Lead-acid battery,Air condition,1500,210,450,70,8760,0,200,8560,200,8560,35,3,843,0,0.05,0.15,3702,3400,2019,2688,969.5559998,2027,0
1524,Site1524,娄底,新化,Cluster_53,Outdoor,Macro,Urban,111.03836,27.643777,grid,0,0,0,12,375,0,non-Huawei,2018,0.9,0.9,Lead-acid battery,Air condition+FCS,450,70,450,70,1200,7560,200,8560,200,8560,24,0,843,0,0.05,0.1,2542,2000,1454,2685,971.5650024,2036,0
1525,Site1525,娄底,新化,Cluster_53,Outdoor,Macro,Urban,111.13584,27.81199,grid,0,0,0,12,375,0,non-Huawei,2015,0.87,0.87,Lead-acid battery,Air condition+FCS,450,70,450,70,1200,7560,200,8560,200,8560,24,0,843,0,0.05,0.1,2542,2000,1454,5208,956.5900269,2035,0
1526,Site1526,娄底,新化,Cluster_53,Indoor,Macro,Suburban,111.39769,27.77326,grid,0,0,0,12,375,0,Huawei,2020,0.97,0.97,High-temperature lead-acid battery,FCS,1500,210,450,70,0,8760,200,8560,200,8560,35,3,843,0,0.05,0.15,3702,3400,2019,4704,971.9299927,2025,0
1527,Site1527,娄底,新化,Cluster_53,Outdoor,Macro,Suburban,111.3717,27.91221,grid+generator,0,0,0,12,375,0,Huawei,2020,0.97,0.97,Li-battery,FCS,450,70,450,70,0,8760,200,8560,200,8560,24,0,843,0,0.05,0.1,2542,2000,1454,6523,978.8699951,2025,0
1528,Site1528,娄底,新化,Cluster_53,Outdoor,Macro,Suburban,111.319952,27.723774,grid+generator,0,0,0,12,375,0,non-Huawei,2015,0.87,0.87,Lead-acid battery,Air condition+FCS,450,70,450,70,1200,7560,200,8560,200,8560,16,0,843,0,0.05,0.1,1836,1300,1454,3924,967.5469971,2027,0
1529,Site1529,娄底,新化,Cluster_53,Indoor,Macro,Rural,111.30596,27.74114,grid,0,0,0,12,375,0,Huawei,2020,0.97,0.97,Li-battery+high-temperature lead-acid battery,FCS,1500,210,450,70,0,8760,200,8560,200,8560,35,1,843,0,0.05,0.1,3702,3400,1493,4178,969.0079956,2035,0
1530,Site1530,娄底,新化,Cluster_53,Indoor,Macro,Rural,111.30596,27.74114,grid,0,0,0,12,375,0,non-Huawei,2013,0.85,0.85,Lead-acid battery,Air condition,1500,210,450,70,8760,0,200,8560,200,8560,22,1,843,0,0.05,0.1,3935,0,1493,4178,969.0079956,2032,0
1531,Site1531,娄底,新化,Cluster_53,Indoor,Macro,Rural,111.370003,27.673441,grid,0,0,0,12,375,0,non-Huawei,2013,0.85,0.85,Lead-acid battery,Air condition,1500,210,450,70,8760,0,200,8560,200,8560,22,,843,0,0.05,0,3935,0,0,3264,960.2424927,2033,0
1532,Site1532,娄底,新化,Cluster_53,Indoor,Macro,Rural,111.37693,27.65918,grid,0,0,0,12,375,0,non-Huawei,2013,0.85,0.85,Lead-acid battery,Air condition,1500,210,450,70,8760,0,200,8560,200,8560,22,1,843,0,0.05,0.1,3935,0,1493,2986,957.6859741,2032,0
1533,Site1533,娄底,新化,Cluster_53,Indoor,Macro,Rural,111.29435,27.71997,grid,0,0,0,12,375,0,non-Huawei,2013,0.85,0.85,Lead-acid battery,Air condition,1500,210,450,70,8760,0,200,8560,200,8560,22,,843,0,0.05,0,3935,0,0,3921,970.4689941,2035,0
1534,Site1534,娄底,新化,Cluster_53,Indoor,Macro,Rural,111.300329,27.645485,grid,0,0,0,12,375,0,non-Huawei,2013,0.85,0.85,Lead-acid battery,Air condition+FCS,1500,210,450,70,1200,7560,200,8560,200,8560,24,1,843,0,0.05,0.1,2542,2000,1493,2839,960.7900085,2029,0
1535,Site1535,娄底,新化,Cluster_53,Indoor,Macro,Urban,111.437522,27.83896,grid,0,0,0,12,375,0,non-Huawei,2013,0.85,0.85,Lead-acid battery,Air condition+FCS,1500,210,450,70,1200,7560,200,8560,200,8560,22,,843,0,0.05,0,2542,2000,0,5624,952.7550049,2031,0
1536,Site1536,娄底,新化,Cluster_53,Indoor,Macro,Urban,111.27917,27.57921,grid,0,0,0,12,375,0,non-Huawei,2018,0.9,0.9,Lead-acid battery,Air condition+FCS,1500,210,450,70,1200,7560,200,8560,200,8560,35,3,843,0,0.05,0.15,3702,3400,2352,1882,964.9899902,2033,0
1537,Site1537,娄底,新化,Cluster_53,Indoor,Macro,Urban,111.24839,27.82623,grid,0,0,0,12,375,0,non-Huawei,2018,0.9,0.9,Lead-acid battery,Air condition+FCS,1500,210,450,70,1200,7560,200,8560,200,8560,35,3,843,0,0.05,0.15,3702,3400,2352,5481,971.5650024,2028,0
1538,Site1538,娄底,新化,Cluster_53,Indoor,Macro,Urban,111.293136,27.710189,grid,0,0,0,12,375,0,non-Huawei,2015,0.87,0.87,Lead-acid battery,Air condition+FCS,1500,210,450,70,1200,7560,200,8560,200,8560,35,3,843,0,0.05,0.1,3702,3400,2019,3792,969.0079956,2027,0
1539,Site1539,娄底,新化,Cluster_53,Indoor,Macro,Suburban,111.36673,28.07525,grid,0,0,0,12,375,0,non-Huawei,2015,0.87,0.87,Lead-acid battery,Air condition+FCS,1500,210,450,70,1200,7560,200,8560,200,8560,24,3,843,0,0.05,0.1,2542,2000,2019,8056,962.7990112,2035,0
1540,Site1540,娄底,新化,Cluster_53,Indoor,Macro,Suburban,111.31679,27.73879,grid,0,0,0,12,375,0,non-Huawei,2015,0.87,0.87,Lead-acid battery,Air condition+FCS,1500,210,450,70,1200,7560,200,8560,200,8560,24,1,843,0,0.05,0.1,2542,2000,1493,4179,969.0079956,2031,0
1541,Site1541,娄底,新化,Cluster_53,Outdoor,Macro,Suburban,111.46687,28.15638,grid,0,0,0,12,375,0,non-Huawei,2013,0.85,0.85,Lead-acid battery,Air condition+FCS,450,70,450,70,1200,7560,200,8560,200,8560,16,0,843,0,0.05,0.1,1836,1300,1454,8375,945.9979858,2031,0
1542,Site1542,娄底,新化,Cluster_53,Indoor,Macro,Suburban,111.29773,27.72327,grid,0,0,0,12,375,0,non-Huawei,2013,0.85,0.85,Lead-acid battery,Air condition+FCS,1500,210,450,70,1200,7560,200,8560,200,8560,15,,843,0,0.02,0,1835,1500,0,3922,968.8260193,2022,0
1543,Site1543,娄底,新化,Cluster_54,Indoor,Macro,Suburban,111.29939,27.72427,grid,0,0,0,12,375,0,non-Huawei,2013,0.83,0.83,Lead-acid battery,Air condition+FCS,1500,210,450,70,1200,7560,200,8560,200,8560,15,1,843,0,0.02,0.1,1835,1500,1493,3922,968.8260193,2028,0
1544,Site1544,娄底,新化,Cluster_54,Indoor,Macro,Rural,111.384284,27.963618,grid,0,0,0,12,375,0,non-Huawei,2013,0.83,0.83,Lead-acid battery,Air condition+FCS,1500,210,450,70,1200,7560,200,8560,200,8560,4,,843,0,0.02,0,1300,1000,0,7139,977.9570007,2027,0
1545,Site1545,娄底,新化,Cluster_54,Outdoor,Macro,Rural,111.46486,27.82537,grid,0,0,0,12,375,0,non-Huawei,2013,0.85,0.85,Lead-acid battery,Air condition+FCS,450,70,450,70,1200,7560,200,8560,200,8560,16,0,843,0,0.05,0.1,1836,1300,1454,5502,985.0789795,2032,0
1546,Site1546,娄底,新化,Cluster_54,Indoor,Macro,Rural,111.12026,27.72069,grid,0,0,0,12,375,0,non-Huawei,2013,0.83,0.83,Lead-acid battery,Air condition+FCS,1500,210,450,70,1200,7560,200,8560,200,8560,4,,843,0,0.02,0,1300,1000,0,3904,933.2139893,2022,0
1547,Site1547,娄底,新化,Cluster_54,Indoor,Macro,Rural,111.39011,27.74665,grid+solar,12,400,7,0,375,0,non-Huawei,2018,0.85,0.85,Lead-acid battery,Air condition+FCS,1500,210,450,70,1200,7560,200,8560,200,8560,35,3,843,0,0.05,0.15,3702,3400,2352,4313,962.6165161,2016,0
1548,Site1548,娄底,新化,Cluster_54,Indoor,Macro,Rural,111.299017,27.734282,grid+solar,12,400,7,0,375,0,non-Huawei,2018,0.9,0.9,Lead-acid battery,Air condition+FCS,1500,210,450,70,1200,7560,200,8560,200,8560,35,3,843,0,0.05,0.15,3702,3400,2352,4177,970.4695129,2027,0
1549,Site1549,娄底,新化,Cluster_54,Indoor,Macro,Rural,111.38873,27.81048,grid,0,0,0,12,375,0,non-Huawei,2018,0.9,0.9,Lead-acid battery,Air condition,1500,210,450,70,8760,0,200,8560,200,8560,35,3,843,0,0.05,0.15,3702,3400,2019,5233,965.1730042,2025,0
1550,Site1550,娄底,新化,Cluster_54,Outdoor,Macro,Urban,110.99995,27.97459,grid,0,0,0,12,375,0,non-Huawei,2018,0.9,0.9,Lead-acid battery,Air condition+FCS,450,70,450,70,1200,7560,200,8560,200,8560,24,0,843,0,0.05,0.1,2542,2000,1454,7201,894.132019,2033,0
1551,Site1551,娄底,新化,Cluster_54,Outdoor,Macro,Urban,111.11609,27.81965,grid,0,0,0,12,375,0,non-Huawei,2015,0.87,0.87,Lead-acid battery,Air condition+FCS,450,70,450,70,1200,7560,200,8560,200,8560,24,0,843,0,0.05,0.1,2542,2000,1454,5338,958.0510254,2032,0
1552,Site1552,娄底,新化,Cluster_54,Indoor,Macro,Suburban,111.36462,27.93329,grid,0,0,0,12,375,0,Huawei,2020,0.97,0.97,High-temperature lead-acid battery,FCS,1500,210,450,70,0,8760,200,8560,200,8560,35,3,843,0,0.05,0.15,3702,3400,2019,6830,986.539978,2030,0
1553,Site1553,娄底,新化,Cluster_54,Outdoor,Macro,Suburban,111.39918,27.82427,grid+generator,0,0,0,12,375,0,Huawei,2020,0.97,0.97,Li-battery,FCS,450,70,450,70,0,8760,200,8560,200,8560,24,0,843,0,0.05,0.1,2542,2000,1454,5496,971.5650024,2031,0
1554,Site1554,娄底,新化,Cluster_54,Outdoor,Macro,Suburban,110.95512,27.84523,grid+generator,0,0,0,12,375,0,non-Huawei,2015,0.87,0.87,Lead-acid battery,Air condition+FCS,450,70,450,70,1200,7560,200,8560,200,8560,16,0,843,0,0.05,0.1,1836,1300,1454,5702,933.2139893,2037,0
1555,Site1555,娄底,新化,Cluster_54,Indoor,Macro,Rural,110.99861,27.67992,grid,0,0,0,12,375,0,Huawei,2020,0.97,0.97,Li-battery+high-temperature lead-acid battery,FCS,1500,210,450,70,0,8760,200,8560,200,8560,35,1,843,0,0.05,0.1,3702,3400,1493,3227,960.2420044,2034,0
1556,Site1556,娄底,新化,Cluster_54,Indoor,Macro,Rural,111.53317,27.92916,grid,0,0,0,12,375,0,non-Huawei,2013,0.85,0.85,Lead-acid battery,Air condition,1500,210,450,70,8760,0,200,8560,200,8560,22,1,843,0,0.05,0.1,3935,0,1493,6744,985.4439697,2025,0
1557,Site1557,娄底,新化,Cluster_54,Indoor,Macro,Rural,111.46642,28.02261,grid,0,0,0,12,375,0,non-Huawei,2013,0.85,0.85,Lead-acid battery,Air condition,1500,210,450,70,8760,0,200,8560,200,8560,22,,843,0,0.05,0,3935,0,0,7794,983.617981,2029,0
1558,Site1558,娄底,新化,Cluster_54,Indoor,Macro,Rural,111.45666,28.04914,grid,0,0,0,12,375,0,non-Huawei,2013,0.85,0.85,Lead-acid battery,Air condition,1500,210,450,70,8760,0,200,8560,200,8560,22,1,843,0,0.05,0.1,3935,0,1493,7935,962.0689697,2028,0
1559,Site1559,娄底,新化,Cluster_54,Indoor,Macro,Rural,111.31175,27.736833,grid,0,0,0,12,375,0,non-Huawei,2013,0.85,0.85,Lead-acid battery,Air condition,1500,210,450,70,8760,0,200,8560,200,8560,22,,843,0,0.05,0,3935,0,0,4178,969.0079956,2023,0
1560,Site1560,娄底,新化,Cluster_54,Indoor,Macro,Rural,111.332044,27.92853,grid,0,0,0,12,375,0,non-Huawei,2013,0.85,0.85,Lead-acid battery,Air condition+FCS,1500,210,450,70,1200,7560,200,8560,200,8560,24,1,843,0,0.05,0.1,2542,2000,1493,6724,975.947998,2029,0
1561,Site1561,娄底,新化,Cluster_54,Indoor,Macro,Urban,111.09513,27.73567,grid,0,0,0,12,375,0,non-Huawei,2013,0.85,0.85,Lead-acid battery,Air condition+FCS,1500,210,450,70,1200,7560,200,8560,200,8560,22,,843,0,0.05,0,2542,2000,0,4157,914.9509888,2039,0
1562,Site1562,娄底,新化,Cluster_54,Indoor,Macro,Urban,111.02338,27.96672,grid,0,0,0,12,375,0,non-Huawei,2018,0.9,0.9,Lead-acid battery,Air condition+FCS,1500,210,450,70,1200,7560,200,8560,200,8560,35,3,843,0,0.05,0.15,3702,3400,2352,7104,899.9760132,2033,0
1563,Site1563,娄底,新化,Cluster_54,Indoor,Macro,Urban,111.40574,28.07255,grid,0,0,0,12,375,0,non-Huawei,2018,0.9,0.9,Lead-acid battery,Air condition+FCS,1500,210,450,70,1200,7560,200,8560,200,8560,35,3,843,0,0.05,0.15,3702,3400,2352,8060,974.8519897,2023,0
1564,Site1564,娄底,新化,Cluster_54,Indoor,Macro,Urban,110.932687,27.794054,grid,0,0,0,12,375,0,non-Huawei,2015,0.87,0.87,Lead-acid battery,Air condition+FCS,1500,210,450,70,1200,7560,200,8560,200,8560,35,3,843,0,0.05,0.1,3702,3400,2019,4922,908.0120239,2030,0
